,loss,accuracy,val_loss,val_accuracy
0,0.6980019807815552,0.547698438167572,0.6504217982292175,0.6197465062141418
1,0.6118119955062866,0.6704469919204712,0.47689855098724365,0.7858572602272034
2,0.5537275671958923,0.7338225245475769,0.4904893934726715,0.7858572602272034
3,0.5252825617790222,0.7484989762306213,0.4361889958381653,0.7971981167793274
4,0.5287216901779175,0.7484989762306213,0.46256735920906067,0.7831888198852539
