,loss,accuracy,val_loss,val_accuracy
0,0.5976345539093018,0.6806666851043701,0.5201438665390015,0.7553333044052124
1,0.4925583600997925,0.7580000162124634,0.5015552043914795,0.7666666507720947
2,0.47537606954574585,0.7833333611488342,0.42940273880958557,0.8059999942779541
3,0.4510388672351837,0.8019999861717224,0.42570164799690247,0.8146666884422302
4,0.408609002828598,0.8259999752044678,0.33651235699653625,0.874666690826416
